delta_generated_power4,delta_lambda4,delta_voltage4,dif_generated_power4,dif_lambda4,dif_myu_43,dif_myu_lower_p4,dif_myu_upper_p4,dif_voltage4,generated_power4,iteration4,lambda4,modified_dif_voltage4,myu43,myu_lower_p4,myu_upper_p4,original_generated_power4,original_lambda4,P_43,line43,voltage4,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1535268739.5090802
0.0,0.0,0.0,9.82,0,-1000000,0,-76000,0,0,1,0.0,0,0.0,4.91,0,0,0.0,0,0,350.0,0.0004112720489501953,1535268740.0113618
0.0,0.0,0.0,4.91,0.0,-1000000.0,0,-76000,0.0,0,2,0.0,0.0,0.0,7.365,0,0,0.0,0.0,0,350.0,0.00034117698669433594,1535268740.0244927
0.0,500.0000000000056,-0.0010204078717202928,2.455,5000.000000000056,-995000.0,0,-76000,0.0,0,3,0.050000000000000565,0.0,0.0,8.592500000000001,0,0,0.050000000000000565,5000.000000000056,0,349.6428571428571,0.010389566421508789,1535268740.0457683
0.0,1.1383483033931854,-0.0015481354101349884,1.1774999999999987,7578.124999999944,-992421.875,0,-76000,131.25000000000148,0,4,0.1070312499999998,131.25000000000148,0.0,9.18125,0,0,0.1070312499999998,7578.124999999944,0,349.10156249999994,0.013022661209106445,1535268740.0696754
0.0,0.6331903404118735,-0.001855497877994845,0.5317187500000001,9068.603515624915,-990931.3964843751,0,-76000,159.96093749999827,0,5,0.1748657226562492,159.96093749999827,0.0,9.447109375,0,0,0.1748657226562492,9068.603515624915,0,348.4538051060267,0.014010429382324219,1535268740.094549
0.0,0.40647457488882804,-0.0020032859577687133,0.19802490234375095,9772.739410400249,-990227.2605895997,0,-76000,186.25793457030898,0,6,0.24598484039306467,186.25793457030898,0.0,9.546121826171875,0,0,0.24598484039306467,9772.739410400249,0,347.75575229099815,0.013557910919189453,1535268740.118654
0.0,0.2945361611003818,-0.002060263568227984,0.027893333435060397,10030.561983585216,-989969.4380164148,0,-76000,194.77314949035133,0,7,0.3184657245874381,194.77314949035133,0.0,9.560068492889405,0,0,0.3184657245874381,10030.561983585216,0,347.03928357788493,0.013376951217651367,1535268740.1430805
0.0,0.23100568502887525,-0.002066781983971837,-0.0585342174768429,10041.566439904302,-989958.4335600957,0,-76000,187.77619674801315,0,8,0.39205621802247925,187.77619674801315,0.0,9.530801384150983,0,0,0.39205621802247925,10041.566439904302,0,346.32202883217747,0.014699935913085938,1535268740.169211
0.0,0.19101551841160716,-0.0020464842731526323,-0.10285760217346229,9922.399061397271,-990077.6009386027,0,-76000,170.21247131051496,0,9,0.46696414130637837,170.21247131051496,0.0,9.479372583064253,0,0,0.46696414130637837,9922.399061397271,0,345.6132860420777,0.011599540710449219,1535268740.1941035
0.0,0.16378422562902045,-0.0020131411249681586,-0.12633672437063065,9740.759290931435,-990259.2407090686,0,-76000,146.36897944456086,0,10,0.5434618800093269,146.36897944456086,0.0,9.416204220878937,0,0,0.5434618800093269,9740.759290931435,0,344.9175175212969,0.014069318771362305,1535268740.219465
0.0,0.14404678831497042,-0.0019746739165007387,-0.1396661008882636,9535.397517252364,-990464.6024827476,0,-76000,119.38942474712917,0,11,0.6217602230751178,119.38942474712917,0.0,9.346371170434805,0,0,0.6217602230751178,9535.397517252364,0,344.236417698636,0.011464595794677734,1535268740.2415059
0.0,0.12899778391245204,-0.0019355363596359149,-0.14813139350992288,9327.952148482467,-990672.0478515176,0,-76000,91.42651563381969,0,12,0.7019788137551111,91.42651563381969,0.0,9.272305473679843,0,0,0.7019788137551111,9327.952148482467,0,343.5701354023158,0.013942956924438477,1535268740.2664998
0.0,0.11704273882419658,-0.0018981308568938797,-0.15428428743495393,9129.977714584016,-990870.022285416,0,-76000,63.8858493944922,0,13,0.7841520409874523,63.8858493944922,0.0,9.195163329962366,0,0,0.7841520409874523,9129.977714584016,0,342.9179941369884,0.012282609939575195,1535268740.289511
0.0,0.10722879171448442,-0.0018636536159491218,-0.15931537094981785,8947.127645579314,-991052.8723544207,0,-76000,37.638143907632184,0,14,0.8682464397421551,37.638143907632184,0.0,9.115505644487456,0,0,0.8682464397421551,8947.127645579314,0,342.2789135908756,0.013279914855957031,1535268740.3141358
0.0,0.09896206836608296,-0.0018325999181466747,-0.16375208422961085,8781.646892059485,-991218.3531079405,0,-76000,13.181764297708469,0,15,0.954179799477363,13.181764297708469,0.0,9.03362960237265,0,0,0.954179799477363,8781.646892059485,0,341.65165309858565,0.013508319854736328,1535268740.3382277
0.0,0.09185810557954133,-0.001805066283523152,-0.16780940185001347,8633.856843147867,-991366.1431568521,0,-76000,-9.238362989354755,0,16,1.041838134050178,-9.238362989354755,0.0,8.949724901447643,0,0,1.041838134050178,8633.856843147867,0,341.0349490383608,0.013582944869995117,1535268740.3624856
0.0,0.08565880972971283,-0.0017809307906718468,-0.17156303549782126,8503.037473429798,-991496.9625265702,0,-76000,-29.54563948306759,0,17,1.1310893144249143,-29.54563948306759,0.0,8.863943383698732,0,0,1.1310893144249143,8503.037473429798,0,340.4275892188301,0.013575553894042969,1535268740.387396
0.0,0.08018464856586623,-0.0017599600829794895,-0.1750326981236463,8387.948018324834,-991612.0519816752,0,-76000,-47.771762187636796,0,18,1.2217933320635392,-47.771762187636796,0.0,8.776427034636908,0,0,1.2217933320635392,8387.948018324834,0,339.82845007466403,0.014928817749023438,1535268740.4137542
0.0,0.07530632392877074,-0.0017418721809935825,-0.17822036670044739,8287.130567553988,-991712.869432446,0,-76000,-64.01492576669443,0,19,1.3138096271343211,-64.01492576669443,0.0,8.687316851286685,0,0,1.3138096271343211,8287.130567553988,0,339.2365121769816,0.011867284774780273,1535268740.4361217
0.0,0.07092757407936745,-0.0017263726464526775,-0.1811264784210056,8199.08331112663,-991800.9166888733,0,-76000,-78.41112510628136,0,20,1.4070020495464848,-78.41112510628136,0.0,8.596753612076181,0,0,1.4070020495464848,8199.08331112663,0,338.650863369044,0.014572381973266602,1535268740.4620426
0.0,0.06697449894666255,-0.001713174708107492,-0.18375566162266588,8122.3557144813585,-991877.6442855187,0,-76000,-91.11478313268799,0,21,1.5012420042816825,-91.11478313268799,0.0,8.504875781264849,0,0,1.5012420042816825,8122.3557144813585,0,338.0706951037239,0.011916399002075195,1535268740.484937
0.0,0.06338878938281854,-0.001702009784009349,-0.1861177855465308,8055.597213360614,-991944.4027866394,0,-76000,-102.2859597716888,0,22,1.5964102563826728,-102.2859597716888,0.0,8.411816888491582,0,0,1.5964102563826728,8055.597213360614,0,337.49529530276953,0.014107942581176758,1535268740.510342
0.0,0.06012333632994696,-0.0016926323098932052,-0.18822714487425496,7997.578547414861,-992002.4214525851,0,-76000,-112.08216337189697,0,23,1.692397779481378,-112.08216337189697,0.0,8.317703316054455,0,0,1.692397779481378,7997.578547414861,0,336.9240396922399,0.01103520393371582,1535268740.5337625
0.0,0.057139316036297856,-0.0016848212500594124,-0.1901010955358331,7947.197302960404,-992052.8026970396,0,-76000,-120.65334738040292,0,24,1.7891059449938969,-120.65334738040292,0.0,8.222652768286538,0,0,1.7891059449938969,7947.197302960404,0,336.3563827420284,0.01313924789428711,1535268740.5585496
0.0,0.054404206599396855,-0.0016783797328379622,-0.19175871328043503,7903.4746510003515,-992096.5253489997,0,-76000,-128.13908359219568,0,25,1.886446274874214,-128.13908359219568,0.0,8.12677341164632,0,0,1.886446274874214,7903.4746510003515,0,335.79184883838553,0.011541604995727539,1535268740.5805905
0.0,0.05189040274266552,-0.0016731336817557652,-0.19321968652053423,7865.547475294562,-992134.4525247054,0,-76000,-134.66719870066936,0,26,1.9843399208701122,-134.66719870066936,0.0,8.030163568386053,0,0,1.9843399208701122,7865.547475294562,0,335.2300240187216,0.014087915420532227,1535268740.6059577
0.0,0.04957422227889305,-0.001668929963946332,-0.19450348925616479,7832.658383092053,-992167.341616908,0,-76000,-140.35337333782445,0,27,2.082716986606436,-140.35337333782445,0.0,7.93291182375797,0,0,2.082716986606436,7832.658383092053,0,334.67054841992933,0.014737606048583984,1535268740.6317997
0.0,0.04743517436838799,-0.0016656343632191009,-0.19562881036440594,7804.145053166338,-992195.8549468337,0,-76000,-145.3013548381732,0,28,2.181515773543553,-145.3013548381732,0.0,7.835097418575767,0,0,2.181515773543553,7804.145053166338,0,334.1131094875603,0.011562347412109375,1535268740.6546133
0.0,0.045455406672281026,-0.00166312955422342,-0.1966131921193197,7779.42974417283,-992220.5702558272,0,-76000,-149.6035432314966,0,29,2.280682005732638,-149.6035432314966,0.0,7.736790822516108,0,0,2.280682005732638,7779.42974417283,0,333.5574359344051,0.014673471450805664,1535268740.6807802
0.0,0.043619277648665016,-0.0016613131743641982,-0.19747282824874546,7758.009403988012,-992241.990596012,0,-76000,-153.3417866697564,0,30,2.380168069296769,-153.3417866697564,0.0,7.638054408391735,0,0,2.380168069296769,7758.009403988012,0,333.0032924055488,0.01183629035949707,1535268740.7031643
0.0,0.04191301853322262,-0.001660096041901697,-0.19822247768850376,7739.446591411848,-992260.5534085882,0,-76000,-156.58827651848515,0,31,2.4799322889992426,-156.58827651848515,0.0,7.538943169547483,0,0,2.4799322889992426,7739.446591411848,0,332.4504747918765,0.013498067855834961,1535268740.7277184
0.0,0.040324461171590414,-0.001659400539940574,-0.19887545854672561,7723.361286384716,-992276.6387136152,0,-76000,-159.4064701473526,0,32,2.579938254741283,-159.4064701473526,0.0,7.439505440274121,0,0,2.579938254741283,7723.361286384716,0,331.8988061285633,0.014477014541625977,1535268740.7534726
0.0,0.03884281535761055,-0.001659159169277324,-0.1994436950154035,7709.423587268475,-992290.5764127315,0,-76000,-161.85199570262012,0,33,2.6801542042857704,-161.85199570262012,0.0,7.339783592766419,0,0,2.6801542042857704,7709.423587268475,0,331.348133015187,0.011779308319091797,1535268740.7758002
0.0,0.037458484223634125,-0.001659313263717715,-0.19993779705218895,7697.347251321588,-992302.6527486785,0,-76000,-163.97351119346058,0,34,2.780552464112338,-163.97351119346058,0.0,7.239814694240325,0,0,2.780552464112338,7697.347251321588,0,330.79832249723546,0.014458179473876953,1535268740.801765
0.0,0.03616290947651088,-0.0016598118566113287,-0.2003671583526625,7686.884013329291,-992313.1159866707,0,-76000,-165.8135024842686,0,35,2.8811089474576694,-165.8135024842686,0.0,7.1396311150639935,0,0,2.8811089474576694,7686.884013329291,0,330.2492593534262,0.011748552322387695,1535268740.8242216
0.0,0.034948440466341976,-0.0016606106851877976,-0.20074006252166265,7677.818608861742,-992322.1813911382,0,-76000,-167.40901297889286,0,36,2.9818027068289856,-167.40901297889286,0.0,7.039261083803162,0,0,2.9818027068289856,7677.818608861742,0,329.7008437385075,0.015146255493164062,1535268740.8506272
0.0,0.0338082225844926,-0.0016616713187197977,-0.20106379063214774,7669.964427511587,-992330.0355724884,0,-76000,-168.79230313861444,0,37,3.082615537266761,-168.79230313861444,0.0,6.9387291884870885,0,0,3.082615537266761,7669.964427511587,0,329.1529891365424,0.011757850646972656,1535268740.873399
0.0,0.03273610154684273,-0.001662960396882114,-0.2013447257538492,7663.159724436298,-992336.8402755636,0,-76000,-169.99144136541872,0,38,3.1835316261347555,-169.99144136541872,0.0,6.838056825610164,0,0,3.1835316261347555,7663.159724436298,0,328.6056205847969,0.014528274536132812,1535268740.899303
0.0,0.03172654087749975,-0.0016644489655117103,-0.20158845174491935,7657.264323639936,-992342.7356763601,0,-76000,-171.03082982346314,0,39,3.284537245060221,-171.03082982346314,0.0,6.737262599737704,0,0,3.284537245060221,7657.264323639936,0,328.0586731331083,0.011549949645996094,1535268740.9220977
0.0,0.030774550463650935,-0.0016661118980451808,-0.2017998447979248,7652.15675245247,-992347.8432475475,0,-76000,-171.93166989857855,0,40,3.385620479713114,-171.93166989857855,0.0,6.636362677338742,0,0,3.385620479713114,7652.15675245247,0,327.5120905079331,0.014107942581176758,1535268740.948167
0.0,0.029875624467098478,-0.001667927392052952,-0.20198315705185532,7647.73175291225,-992352.2682470877,0,-76000,-172.7123725134552,0,41,3.4867709933155875,-172.7123725134552,0.0,6.5353710988128135,0,0,3.4867709933155875,7647.73175291225,0,326.9658239541537,0.011842727661132812,1535268740.9711313
0.0,0.029025687194004227,-0.0016698765314281494,-0.20214209212840073,7643.898121828869,-992356.1018781711,0,-76000,-173.38891863675235,0,42,3.5879798200534125,-173.38891863675235,0.0,6.434300052748613,0,0,3.5879798200534125,7643.898121828869,0,326.4198312311659,0.013366460800170898,1535268740.9953718
0.0,0.028221045769472767,-0.0016719429058694726,-0.2022798728020252,7640.576836989084,-992359.423163011,0,-76000,-173.97517519450957,0,43,3.6892391848796615,-173.97517519450957,0.0,6.3331601163476,0,0,3.6892391848796615,7640.576836989084,0,325.87407574280957,0.014569759368896484,1535268741.021865
0.0,0.027458348656868175,-0.0016741122802874785,-0.20239930122726157,7637.699432154363,-992362.3005678456,0,-76000,-174.48317131229487,0,44,3.790542346531533,-174.48317131229487,0.0,6.23196046573397,0,0,3.790542346531533,7637.699432154363,0,325.32852578336997,0.011939048767089844,1535268741.044715
0.0,0.026387884993783806,-0.0016763723076711524,-0.20250281226550237,7635.206588183536,-992364.7934118165,0,-76000,-165.72477887703644,0,45,3.890569380824374,-165.72477887703644,0.0,6.130709059601219,0,0,3.890569380824374,7635.206588183536,0,324.783153884214,0.017882585525512695,1535268741.0739944
0.0,0.024492794089369257,-0.0016770360787030714,-0.2012784404255923,7625.42528331349,-992374.5747166865,0,-76000,-133.2737782684726,0,46,3.985862744838719,-133.2737782684726,0.0,6.030069839388423,0,0,3.985862744838719,7625.42528331349,0,324.2384806496916,0.012172222137451172,1535268741.0968912
0.0,0.022111780168273865,-0.0016746649539738675,-0.19593258422714177,7601.873828363352,-992398.1261716366,0,-76000,-84.82595582418799,0,47,4.073999476811522,-84.82595582418799,0.0,5.932103547274852,0,0,4.073999476811522,7601.873828363352,0,323.69548966195134,0.014662027359008789,1535268741.1233542
0.0,0.0195910359556966,-0.0016684386664716556,-0.1861030240863739,7560.927331416395,-992439.0726685836,0,-76000,-29.445892161946176,0,48,4.153815306148822,-29.445892161946176,0.0,5.839052035231665,0,0,4.153815306148822,7560.927331416395,0,323.155423423993,0.011868000030517578,1535268741.145727
0.0,0.01714472723670422,-0.0016580875312945218,-0.17286734138048665,7501.482016815686,-992498.5179831843,0,-76000,26.5795269590526,0,49,4.225033051037114,26.5795269590526,0.0,5.752618364541422,0,0,4.225033051037114,7501.482016815686,0,322.6196032799347,0.014396190643310547,1535268741.1716888
0.0,0.014878199309796104,-0.00164372267239994,-0.15765141557853557,7424.162491818379,-992575.8375081816,0,-76000,79.65477292112882,0,50,4.287895422680851,79.65477292112882,0.0,5.673792656752154,0,0,4.287895422680851,7424.162491818379,0,322.08930595909055,0.013350248336791992,1535268741.1960025
0.0,0.012830187238957512,-0.0016256790528706027,-0.14168807943300443,7330.59600586941,-992669.4039941306,0,-76000,128.03123134134148,0,51,4.342911206833639,128.03123134134148,0.0,5.6029486170356515,0,0,4.342911206833639,7330.59600586941,0,321.5656919586713,0.013797998428344727,1535268741.220361
0.0,0.011003970207798346,-0.0016044000501564389,-0.1258598238692903,7222.882418459221,-992777.1175815408,0,-76000,171.06920776722473,0,52,4.390701572765771,171.06920776722473,0.0,5.540018705101007,0,0,4.390701572765771,7222.882418459221,0,321.04977178592424,0.014035224914550781,1535268741.2452412
0.0,0.00938612486649914,-0.0015803621808055015,-0.1107202778667773,7103.2510573210175,-992896.748942679,0,-76000,208.73929123046582,0,53,4.431914184591771,208.73929123046582,0.0,5.484658566167618,0,0,4.431914184591771,7103.2510573210175,0,320.5423967104013,0.014591455459594727,1535268741.2712338
0.0,0.007956744522741825,-0.0015540304684812055,-0.09657275075938898,6973.859288634202,-993026.1407113658,0,-76000,241.31931808864283,0,54,4.467178589179736,241.31931808864283,0.0,5.436372190787924,0,0,4.467178589179736,6973.859288634202,0,320.0442639040703,0.011827468872070312,1535268741.294049
