delta_generated_power1,delta_lambda1,delta_voltage1,dif_generated_power1,dif_lambda1,dif_myu_12,dif_myu_lower_p1,dif_myu_upper_p1,dif_voltage1,generated_power1,iteration1,lambda1,modified_dif_voltage1,myu12,myu_lower_p1,myu_upper_p1,original_generated_power1,original_lambda1,P_12,line12,voltage1,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1527587305.8831778
0,0.0,0.0,4.0,0,-2000,0,-50,0,0,1,0.0,0,0.0,2.0,0,0,0.0,0,0,350.0,0.00028014183044433594,1527587315.894704
0,0.0,0.0,2.0,0.0,-2000.0,0,-50,0.0,0,2,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0,350.0,0.00040531158447265625,1527587315.916489
0,0.0,0.0,1.0,0.0,-2000.0,0,-50,0.0,0,3,0.0,0.0,0.0,3.5,0,0,0.0,0.0,0,350.0,0.0003876686096191406,1527587315.9328947
0,0.749999999985107,-0.00035714285712629135,0.5,2.4999999998840394,-1997.500000000116,0,-50,-3499.9999999769216,0,4,0.749999999985107,-3499.9999999769216,0.0,3.75,0,0,0.749999999985107,2.4999999998840394,0,349.9996428571429,0.00038909912109375,1527587315.9453309
0,0.7500000000149498,-0.0005357142857178587,-0.499999999985107,3.750000000025011,-1996.249999999975,0,-50,-2625.000000087141,0,5,1.5000000000000568,-2625.000000087141,0.0,3.5000000000074465,0,0,1.5000000000000568,3.750000000025011,0,349.99910714285716,0.00021195411682128906,1527587315.9584987
0,0.7656250000017906,-0.0006473214285733775,-1.0000000000075033,4.531250000013642,-1995.4687499999864,0,-50,-2187.500000002984,0,6,2.2656250000018474,-2187.500000002984,0.0,3.000000000003695,0,0,2.2656250000018474,4.531250000013642,0,349.9984598214286,0.0001423358917236328,1527587315.9725497
0,0.7812500000153655,-0.0007254464285892936,-1.2656250000055422,5.0781250001250555,-1994.921874999875,0,-50,-1914.0625000200207,0,7,3.046875000017213,-1914.0625000200207,0.0,2.3671875000009237,0,0,3.046875000017213,5.0781250001250555,0,349.997734375,0.0001354217529296875,1527587315.985827
0,0.788085937485361,-0.0007826450893162473,-1.4140625000181366,5.478515625014779,-1994.5214843749852,0,-50,-1681.6406248871826,0,8,3.834960937502574,-1681.6406248871826,0.0,1.6601562499918554,0,0,3.834960937502574,5.478515625014779,0,349.9969517299107,0.00013589859008789062,1527587315.9994268
3.3051757812499467,0.1716494140599263,-0.0008251953125295586,-1.4951171874944293,5.776367187507958,-1994.223632812492,0,-50,-1459.4726562358865,3.3051757812499467,9,4.0066103515625,-1459.4726562358865,0.0,0.9125976562446407,0,3.3051757812499467,4.0066103515625,5.776367187507958,0,349.99612653459815,0.00013399124145507812,1527587316.0126715
2.317913574131776,0.004635827148263161,-0.0003848528180583344,-0.9125976562446407,2.6939697264227185,-1994.0008544923273,-3.3051757812499467,-46.69482421875006,-3398.250488221456,5.6230893553817225,10,4.011246178710763,-3398.250488221456,0.0,0,0,5.6230893553817225,4.011246178710763,5.999145507672665,0,349.9957416817801,0.00013256072998046875,1527587316.0261967
2.6326276006474245,0.0052652552012952825,-0.00031365359933488435,0.0,2.195575195443638,-1992.1813354491746,-5.6230893553817225,-44.37691064461828,-5371.940010239618,8.255716956029147,11,4.016511433912059,-5371.940010239618,0.0,0,0,8.255716956029147,4.016511433912059,7.8186645508253605,0,349.99542802818075,0.00013303756713867188,1527587316.0387661
2.440926038255137,0.004881852076509929,-0.00018003022455559403,0.0,1.2602115718036373,-1990.4840714721672,-8.255716956029147,-41.74428304397085,-6337.870883236614,10.696642994284284,12,4.021393285988569,-6337.870883236614,0.0,0,0,10.696642994284284,4.021393285988569,9.515928527832784,0,349.9952479979562,0.00014400482177734375,1527587316.05325
2.3456671967969065,0.004691334393593927,-0.00010368180619479972,0.0,0.7257726431846461,-1988.577584362531,-10.696642994284284,-39.30335700571572,-6939.7330632160465,13.04231019108119,13,4.0260846203821625,-6939.7330632160465,0.0,0,0,13.04231019108119,4.0260846203821625,11.42241563746893,0,349.99514431615,0.00020647048950195312,1527587316.0670338
